trade_date,stock_id,foreign_buy_shares,foreign_sell_shares,trust_buy_shares,trust_sell_shares,dealer_buy_shares,dealer_sell_shares
2025-12-16,00657,0,0,0,0,3000,19417000
2025-12-16,4552,14000000,36000000,0,0,2000000,0
2025-12-16,7791,1000000,21000000,0,0,0,0
2025-12-16,1533,17000000,42000000,0,0,5000000,0
2025-12-16,1463,11000000,32000000,0,0,1000000,0
2025-12-16,9906,21001000,43270000,0,0,6000000,4023000
2025-12-16,3591,95000000,116000000,0,0,5000000,4565000
2025-12-16,8411,2000000,25000000,0,0,5000000,3000000
2025-12-16,8438,1000000,22000000,0,0,0,0
2025-12-16,1526,0,23000000,0,0,2000000,0
2025-12-16,1454,7000000,29000000,0,0,2000000,1000000
2025-12-16,2397,104000000,125000000,0,0,2000000,2000000
2025-12-16,4930,1000000,23000000,0,0,1000000,0
2025-12-16,6988,0,16000000,0,0,19000000,24376000
2025-12-16,1342,11002000,34899000,0,0,1955000,0
2025-12-16,3092,63001000,85000000,0,0,0,0
2025-12-16,3054,8000000,30000000,0,0,0,0
2025-12-16,2107,41000000,65000000,0,0,2000000,0
2025-12-16,2509,13000000,29000000,0,0,1000000,7000000
2025-12-16,2611,37000000,71000000,0,0,12000000,0
2025-12-16,1337,10000000,34000000,0,0,2000000,0
2025-12-16,5907,5000000,28000000,0,0,1000000,0
2025-12-16,8374,67000000,89000000,0,0,5002000,5073000
2025-12-16,2020,77000000,98200000,0,0,7000000,8000000
2025-12-16,8210,245513000,385650000,149000000,22000000,25716000,35178000
2025-12-16,6862,11000000,31000000,0,0,0,2719000
2025-12-16,6965,6000000,34000000,0,0,5000000,0
2025-12-16,9937,20000000,41000000,0,0,21000000,23000000
2025-12-16,1456,1000000,21000000,0,0,0,3000000
2025-12-16,1468,4000000,29000000,0,0,5000000,3000000
2025-12-16,1219,10000000,34020000,0,0,11000000,10000000
2025-12-16,1417,5000000,38000000,0,0,10000000,1000000
2025-12-16,1583,10000000,34000000,0,0,1000000,1000000
2025-12-16,9103,1000000,25000000,0,0,0,0
2025-12-16,910861,0,24000000,0,0,0,0
2025-12-16,6674,10000000,34000000,0,0,0,0
2025-12-16,3164,1000000,26000000,0,0,1000000,0
2025-12-16,2923,18000000,75000000,0,0,34000000,1000000
2025-12-16,4576,77000000,103000000,0,0,7000000,5107000
2025-12-16,1231,83321000,109520000,0,0,10000000,8000000
2025-12-16,6197,163000000,181300000,0,0,11000000,17234000
2025-12-16,1457,7000000,33550000,0,0,2000000,0
2025-12-16,2607,726000000,461807000,0,292000000,16000000,13000000
2025-12-16,1453,3940000,28794000,0,0,1000000,1000000
2025-12-16,8442,4000000,30000000,0,0,1000000,0
2025-12-16,1725,7000000,34000000,0,0,2000000,0
2025-12-16,1726,2000000,31000000,0,0,4000000,0
2025-12-16,2722,2000000,25177000,0,0,3000000,5000000
2025-12-16,6438,140694000,183654000,0,0,22242000,4568000
2025-12-16,6598,3000000,29616000,0,0,1000000,0
2025-12-16,6214,413000000,431000000,0,6824000,16000000,16858000
2025-12-16,6790,11000000,40000000,0,0,8000000,5000000
2025-12-16,2008,10000000,39000000,0,0,3000000,0
2025-12-16,2032,32000000,59000000,0,0,1000000,0
2025-12-16,4190,1000000,28000000,0,0,1000000,0
2025-12-16,1762,5000000,31000000,0,0,2000000,2009000
2025-12-16,6128,9000000,33000000,0,0,2000000,4182000
2025-12-16,5607,91006000,126392000,0,0,9106000,0
2025-12-16,3501,10000000,34000000,0,0,2000000,4462000
2025-12-16,6239,8529047000,2349004000,37000000,6166553000,254411000,331861000
2025-12-16,1203,1000000,31000000,0,0,3000000,0
2025-12-16,2748,2000000,28000000,0,0,2000000,3000000
2025-12-16,3266,4000000,38000000,0,0,7000000,0
2025-12-16,6216,2000000,28000000,0,0,1000000,2108000
2025-12-16,6117,90000000,120000000,0,0,4000000,1629000
2025-12-16,6504,10000000,40000000,0,0,3000000,1000000
2025-12-16,1459,22000000,45000000,0,0,3000000,8000000
2025-12-16,1626,5000000,29000000,0,0,2000000,6000000
2025-12-16,6863,73000000,100000000,0,0,3081000,4502000
2025-12-16,1232,12000000,45000000,0,0,10000000,5422000
2025-12-16,8341,32000000,57000000,0,0,8000000,11540000
2025-12-16,2816,4000000,36000000,0,0,3286000,0
2025-12-16,00852L,0,0,0,0,322000000,350943000
2025-12-16,6957,12000000,41000000,0,0,0,0
2025-12-16,1419,138000000,154000000,0,0,12000000,25000000
2025-12-16,6115,15000000,45000000,0,0,6000000,5041000
2025-12-16,2302,68000000,101000000,0,0,4000000,50000
2025-12-16,6464,7000000,41090000,0,0,6000000,1000000
2025-12-16,5525,14000000,51517000,0,0,8000000,0
2025-12-16,2505,42000000,70000000,0,0,17000000,19000000
2025-12-16,2373,2000000,36000000,0,0,4000000,0
2025-12-16,6794,3000000,34000000,0,0,1000000,0
2025-12-16,6558,277096000,310000000,0,0,4000000,1957000
2025-12-16,1532,181000000,205000000,0,6541000,26000000,26404000
2025-12-16,1527,44000000,91000000,0,0,16000000,0
2025-12-16,2459,6000000,38000000,0,0,4000000,3000000
2025-12-16,2460,77000000,105000000,0,0,3000000,6000000
2025-12-16,2477,9000000,40000000,0,0,3000000,3000000
2025-12-16,3416,33563000,57000000,0,0,2000000,10098000
2025-12-16,3052,130000000,162660000,0,0,1000000,0
2025-12-16,4108,2000000,39000000,0,0,5000000,0
2025-12-16,1723,110000000,130000000,0,0,10000000,22000000
2025-12-16,1451,1000000,34000000,0,0,1000000,0
2025-12-16,8940,1000000,33000000,0,0,0,0
2025-12-16,9905,0,35000000,0,0,3000000,0
2025-12-16,4106,0,27000000,0,0,2000000,7198000
2025-12-16,4585,25000000,59051000,0,0,1324000,0
2025-12-16,2236,81000000,114794000,0,0,1000000,0
2025-12-16,009809,126000000,12000000,0,0,1434000000,1581000000
2025-12-16,3504,51000000,81000000,0,0,2000000,5247000
2025-12-16,2472,742000000,705000000,23000000,0,42000000,135424000
2025-12-16,5283,12400000,47000000,0,0,1000000,0
2025-12-16,3257,83000000,118000000,0,0,3000000,2000000
2025-12-16,2420,16000000,54000000,0,0,7000000,3000000
2025-12-16,2450,4000000,35000000,0,0,6000000,9000000
2025-12-16,6591,80000000,114189000,0,0,0,203000
2025-12-16,3346,34210000,67958000,0,0,0,1000000
2025-12-16,6405,6000000,47000000,0,0,6000000,50000
2025-12-16,6224,24000000,51051000,0,0,1000000,9000000
2025-12-16,00898,21000000,28000000,0,0,62247000,90367000
2025-12-16,1109,0,33000000,0,0,7000000,9509000
2025-12-16,5533,0,38000000,0,0,2000000,0
2025-12-16,2028,11000000,49000000,0,0,2000000,0
2025-12-16,7722,8000000,40964000,0,0,1000000,4194000
2025-12-16,2440,63000000,101000000,0,0,5802000,4000000
2025-12-16,2442,74005000,113245000,0,0,4000000,1000000
2025-12-16,2462,30000000,67000000,0,0,1000000,250000
2025-12-16,4526,534000000,570000000,0,0,5071000,5390000
2025-12-16,2617,235000000,274000000,0,0,13000000,10450000
2025-12-16,00737,2000000,494000000,0,0,464000000,8522000
2025-12-16,2033,0,37000000,0,0,0,0
2025-12-16,3051,63000000,104000000,0,0,4000000,0
2025-12-16,1590,506694000,540579000,1000000,0,17241000,21802000
2025-12-16,2524,19001000,65000000,0,0,13000000,5000000
2025-12-16,2414,6000000,44000000,0,0,0,0
2025-12-16,1733,86000000,125000000,0,0,4000000,3000000
2025-12-16,6142,84000000,117000000,0,0,0,5000000
2025-12-16,3296,9000000,48000000,0,0,1000000,230000
2025-12-16,2059,175471000,238737000,37259000,0,22930000,35277000
2025-12-16,2012,2000000,41650000,0,0,2000000,1000000
2025-12-16,3356,50000000,88910000,0,0,0,0
2025-12-16,2013,9000000,36000000,0,0,3000000,15020000
2025-12-16,6579,39001000,77542000,0,0,9000000,9571000
2025-12-16,6958,4000000,46120000,0,0,6000000,3000000
2025-12-16,00930,7000000,121000000,0,0,612000000,538243000
2025-12-16,1615,11000000,55389000,0,0,4000000,0
2025-12-16,00911,500000,1000000,0,0,102000000,141913000
2025-12-16,1614,1000000,47000000,0,0,5000000,0
2025-12-16,9940,110000000,180000000,0,0,51000000,22000000
2025-12-16,6743,38000000,80000000,0,0,1000000,0
2025-12-16,9935,35000000,83644000,0,0,7000000,0
2025-12-16,6838,51000000,94000000,0,0,1000000,0
2025-12-16,2471,4000000,48000000,0,0,2000000,0
2025-12-16,5306,12000000,58000000,0,0,4000000,0
2025-12-16,4755,28000000,71000000,0,0,4000000,4000000
2025-12-16,2227,5000000,52000000,0,0,4000000,0
2025-12-16,1234,15000000,66000000,0,0,9000000,1000000
2025-12-16,00944,0,5000000,0,0,628000000,666770000
2025-12-16,5519,69000000,111000000,0,0,7000000,9000000
2025-12-16,2305,175000000,244000000,0,0,24000000,0
2025-12-16,8476,81000000,126360000,0,0,9279000,9000000
2025-12-16,4739,300000000,335000000,0,5000000,3450000,8860000
2025-12-16,8222,95000000,139000000,0,0,0,2000000
2025-12-16,2466,485000000,536000000,0,0,4111000,0
2025-12-16,5285,21000000,66000000,0,0,1000000,3000000
2025-12-16,5288,3000000,51000000,0,0,1000000,1000000
2025-12-16,3717,74000000,117000000,0,0,0,5000000
2025-12-16,2701,0,50000000,0,0,2000000,0
2025-12-16,6909,9000000,56000000,0,0,0,1000000
2025-12-16,3046,91000000,138000000,0,0,2000000,3000000
2025-12-16,6776,14000000,62745000,0,0,0,0
2025-12-16,6689,52000000,92000000,0,9102000,3000000,2797000
2025-12-16,5531,91000000,162000000,0,0,23000000,1000000
2025-12-16,4137,29571000,78030000,0,0,4000000,5150000
2025-12-16,9934,48001000,94000000,0,0,2000000,6000000
2025-12-16,1325,103000000,154000000,0,0,1000000,0
2025-12-16,2453,76000000,132000000,0,0,8000000,2000000
2025-12-16,2430,8000000,56081000,0,0,2000000,4000000
2025-12-16,4770,148000000,202000000,0,0,7866000,4134000
2025-12-16,6573,48000000,99000000,0,0,6000000,6000000
2025-12-16,2546,21143000,76120000,0,0,3000000,0
2025-12-16,1760,7000000,61000000,0,0,2000000,0
2025-12-16,1709,33000000,87000000,0,0,3000000,1000000
2025-12-16,1473,20000000,74000000,0,0,2000000,0
2025-12-16,9925,38000000,92000000,0,0,14000000,12000000
2025-12-16,6756,15000000,72000000,0,0,5000000,478000
2025-12-16,6141,27000000,76000000,0,0,1000000,5000000
2025-12-16,1217,79000000,128000000,0,0,10000000,14000000
2025-12-16,2231,99500000,169600000,0,0,33758000,17019000
2025-12-16,1604,10000000,63000000,0,0,13000000,14000000
2025-12-16,02001L,0,0,0,0,5000000,59000000
2025-12-16,2007,10000000,66000000,0,0,7000000,5000000
2025-12-16,2705,8000000,68000000,0,0,6000000,0
2025-12-16,2480,72000000,123000000,0,1252000,16000000,19448000
2025-12-16,3311,44000000,97129000,0,0,5000000,7835000
2025-12-16,1737,24000000,87000000,0,0,7000000,0
2025-12-16,2706,3000000,63000000,0,0,4000000,0
2025-12-16,1108,3000000,60000000,0,0,2000000,1000000
2025-12-16,4414,187000000,229000000,0,0,14000000,28000000
2025-12-16,2514,10000000,62000000,0,0,8000000,12000000
2025-12-16,1810,120000000,169000000,0,0,7000000,14965000
2025-12-16,7610,44000000,100000000,0,0,2487000,4000000
2025-12-16,8478,45000000,100654000,0,0,2000000,4036000
2025-12-16,2850,132000000,222000000,30000000,0,16000000,14504000
2025-12-16,6515,317246000,409650000,37000000,0,10660000,14580000
2025-12-16,1436,62398000,139642000,0,0,18000000,234000
2025-12-16,6937,106000000,163000000,0,0,7003000,9542000
2025-12-16,3518,74000000,132963000,0,0,3000000,4000000
2025-12-16,00730,6000000,0,0,0,105700000,171981000
2025-12-16,5471,37000000,96000000,0,0,5000000,6503000
2025-12-16,8473,37000000,99960000,0,0,2000000,0
2025-12-16,4426,6000000,68000000,0,0,1000000,0
2025-12-16,2536,4000000,70000000,0,0,5000000,0
2025-12-16,1321,2000000,62000000,0,0,4000000,6000000
2025-12-16,3032,283000000,268000000,0,0,5000000,83658000
2025-12-16,6949,45000000,111000000,0,0,4000000,2268000
2025-12-16,1617,27000000,105000000,0,0,18000000,4763000
2025-12-16,6873,220068000,280310000,0,3607000,14126000,15117000
2025-12-16,2425,56000000,119000000,0,0,4000000,6000000
2025-12-16,2516,21000000,88000000,0,0,2000000,0
2025-12-16,4736,61000000,147000000,0,0,21000000,0
2025-12-16,8462,15000000,77000000,0,0,3000000,6220000
2025-12-16,4555,47000000,113000000,0,0,2000000,1728000
2025-12-16,1440,487000000,607000000,0,0,109000000,55054000
2025-12-16,3008,187033000,290140000,46405000,5331000,20526000,24710000
2025-12-16,1455,20000000,83000000,0,0,12000000,15840000
2025-12-16,2247,7000000,74000000,0,0,0,0
2025-12-16,2506,6000000,66001000,0,0,2000000,9000000
2025-12-16,3044,2240204000,1773360000,348000000,946000000,154585000,90708000
2025-12-16,6202,128000000,195000000,0,0,5200000,5889000
2025-12-16,3645,229295000,291000000,0,0,3000000,9209000
2025-12-16,3443,1967975000,1738678000,38328000,37000000,102279000,400878000
2025-12-16,3437,55000000,126000000,0,0,3000000,0
2025-12-16,1110,3000000,73000000,0,0,8000000,6000000
2025-12-16,7765,6000000,76000000,0,0,2000000,0
2025-12-16,1309,254000000,320000000,0,0,8000000,10006000
2025-12-16,3209,50000000,125000000,0,6724000,15000000,2217000
2025-12-16,2707,11000000,82000000,0,0,6000000,4000000
2025-12-16,00962,1000000,11000000,0,0,310000000,369871000
2025-12-16,4976,61000000,131000000,0,0,4000000,4000000
2025-12-16,6155,421000000,490000000,0,0,5000000,6001000
2025-12-16,3016,227000000,298000000,0,0,16426000,15584000
2025-12-16,2062,23000000,94000000,0,0,5000000,5000000
2025-12-16,3545,300000000,372000000,0,0,13565000,13335000
2025-12-16,3312,134705000,204491000,0,0,4000000,6000000
2025-12-16,2545,114348000,182427000,0,0,18000000,21752000
2025-12-16,01009T,0,0,0,0,0,72000000
2025-12-16,00907,9000000,107000000,0,0,782206000,757044000
2025-12-16,1467,15000000,91000000,0,0,3000000,0
2025-12-16,4912,29000000,102300000,0,0,0,0
2025-12-16,8081,305000000,524600000,149000000,1866000,2097000,3008000
2025-12-16,2392,586000000,629000000,0,0,46850000,78484000
2025-12-16,6834,25000000,99000000,0,0,2000000,2705000
2025-12-16,6235,231000000,303956000,0,0,13150000,16661000
2025-12-16,3592,1172200000,231000000,0,1022839000,10049000,4880000
2025-12-16,2849,18000000,127000000,0,0,43000000,11000000
2025-12-16,4164,247000000,322000000,0,0,14000000,16000000
2025-12-16,2429,133933000,211000000,0,0,3000000,3625000
2025-12-16,3003,41000000,117000000,0,0,5000000,6863000
2025-12-16,1732,17000000,97000000,0,0,2000000,0
2025-12-16,2316,1250000000,1226044000,23000000,0,31189000,156211000
2025-12-16,6449,116000000,210000000,0,0,35000000,19721000
2025-12-16,3617,177000000,252174000,0,0,6000000,9818000
2025-12-16,2375,296000000,361000000,0,0,4757000,19208000
2025-12-16,5222,47365000,117130000,0,0,6000000,16003000
2025-12-16,4119,6000000,77000000,0,0,2000000,11320000
2025-12-16,3038,193000000,242000000,0,484000,3000000,35000000
2025-12-16,6108,7000000,94000000,0,0,12000000,7000000
2025-12-16,6206,139000000,213000000,3000000,1305000,24009000,33967000
2025-12-16,2484,21000000,105000000,0,0,5000000,4231000
2025-12-16,00956,1000000,23000000,0,0,126001000,188429000
2025-12-16,8215,126000000,242000000,0,0,41000000,10000000
2025-12-16,2109,7000000,94000000,0,0,2000000,1000000
2025-12-16,1515,67000000,154000000,0,0,5000000,5001000
2025-12-16,2534,150000000,240000000,0,0,20000000,17561000
2025-12-16,2006,2549000000,2677000000,28000000,34063000,279127000,233000000
2025-12-16,4720,13000000,109000000,0,507000,8000000,1000000
2025-12-16,3002,436000000,530000000,0,0,5000000,601000
2025-12-16,6525,31000000,128000000,0,0,11000000,4000000
2025-12-16,2029,36000000,107000000,0,0,6000000,25490000
2025-12-16,8249,119250000,210400000,0,0,3071000,3001000
2025-12-16,9924,21200000,110201000,0,447000,4000000,6000000
2025-12-16,4942,20000000,112000000,0,0,3000000,3027000
2025-12-16,4766,220032000,206000000,0,108000000,21424000,19945000
2025-12-16,1103,60000000,166000000,0,0,34000000,21000000
2025-12-16,2030,6000000,93000000,0,0,5000000,12000000
2025-12-16,00735,0,2000000,0,0,157000000,249000000
2025-12-16,2360,3335085000,1894207000,8000000,1476554000,62657000,129644000
2025-12-16,3596,302790000,389244000,0,5000000,12000000,15405000
2025-12-16,7750,27000000,119000000,0,0,1000000,4015000
2025-12-16,6177,303742000,274447000,0,123000000,21379000,23112000
2025-12-16,2530,107000000,264000000,0,0,60182000,0
2025-12-16,00876,289000,14000000,0,0,1000000,84532000
2025-12-16,3406,863627000,1328000000,400000000,24000000,19527000,32204000
2025-12-16,9911,85000000,189886000,0,1000000,14000000,9583000
2025-12-16,3022,195000000,293000000,0,0,14000000,17844000
2025-12-16,2929,35000000,137000000,0,0,0,0
2025-12-16,1618,195000000,297000000,0,0,11000000,11655000
2025-12-16,3138,131000000,233097000,0,0,12017000,13000000
2025-12-16,6412,398000000,521000000,0,1418000,42000000,21473000
2025-12-16,4989,1321100000,1426000000,0,0,3000000,1999000
2025-12-16,0051,1027000,0,0,0,0,105591000
2025-12-16,009802,0,33000000,0,0,1072000000,1145891000
2025-12-16,00728,0,42000000,0,0,65000000,130335000
2025-12-16,00770,12040000,73000000,0,0,278000000,324441000
2025-12-16,1786,48000000,150000000,0,0,2248000,7758000
2025-12-16,1218,60000000,145000000,0,0,15000000,38000000
2025-12-16,1809,74000000,177000000,0,0,3000000,10000000
2025-12-16,6442,33100000,150000000,17668000,0,28200000,39400000
2025-12-16,9802,94000000,191615000,0,0,6615000,19506000
2025-12-16,1201,6000000,112000000,0,0,10000000,15166000
2025-12-16,3532,182000000,257000000,0,2739000,28426000,63401000
2025-12-16,2357,2374514000,7309060000,4945624000,273893000,234571000,84624000
2025-12-16,2535,36000000,149000000,0,0,10000000,10000000
2025-12-16,2608,13000000,130000000,0,0,15000000,12351000
2025-12-16,1734,4000000,119987000,0,0,1000000,0
2025-12-16,9955,206000000,323000000,0,0,2000000,0
2025-12-16,3563,170064000,401801000,134000000,0,10530000,31290000
2025-12-16,2233,81005000,188000000,0,0,7000000,18554000
2025-12-16,00654R,0,0,0,0,7000000,128200000
2025-12-16,2612,646000000,586000000,0,0,7896000,189415000
2025-12-16,00972,0,4000000,0,0,285000000,403509000
2025-12-16,2704,10000000,146000000,0,0,13000000,0
2025-12-16,2547,176000000,315648000,0,0,22000000,5892000
2025-12-16,1597,24000000,150000000,0,0,2391000,507000
2025-12-16,3059,506000000,567995000,0,0,12907000,75329000
2025-12-16,4540,73000000,194000000,0,0,5000000,8947000
2025-12-16,1616,364000000,480000000,0,0,2000000,10953000
2025-12-16,1225,7000000,135358000,0,0,3000000,0
2025-12-16,6283,31000000,153000000,0,0,0,4000000
2025-12-16,7799,58000000,210000000,0,0,26000000,17000
2025-12-16,8114,172000000,286100000,0,0,7000000,19122000
2025-12-16,6215,135266000,261000000,0,0,6000000,6688000
2025-12-16,4571,12000000,138000000,0,0,1000000,2552000
2025-12-16,3015,57000000,177226000,0,8591000,10588000,10020000
2025-12-16,3028,290200000,442000000,0,0,27000000,4000000
2025-12-16,009808,0,1000000,0,0,1822000000,1950141000
2025-12-16,1447,77001000,213000000,0,0,6000000,0
2025-12-16,00943,0,37000000,0,0,458000000,551982000
2025-12-16,2417,45000000,178000000,0,0,3000000,1289000
2025-12-16,2543,337001000,502789000,0,0,94170000,60031000
2025-12-16,1720,54000000,188000000,0,0,7000000,9000000
2025-12-16,2476,467000000,603353000,0,0,31429000,31403000
2025-12-16,2421,1799870000,1897000000,26000000,0,41000000,106207000
2025-12-16,6409,294792000,426826000,268000,1000000,18000000,22394000
2025-12-16,1460,9000000,96000000,0,0,4000000,55000000
2025-12-16,6869,323250000,462000000,0,0,6000000,6083000
2025-12-16,6526,46000000,253023000,71000000,1000000,12049000,14087000
2025-12-16,1524,197000000,337000000,0,0,4000000,3389000
2025-12-16,1227,98000000,239000000,0,0,29000000,28377000
2025-12-16,6923,63000000,207000000,0,0,5250000,1689000
2025-12-16,8016,185000000,525000000,210000000,2595000,2000000,9945000
2025-12-16,6672,104046000,247000000,0,0,2000000,1000
2025-12-16,1528,838000000,981000000,0,0,1000000,1000000
2025-12-16,2436,260000000,397000000,0,0,8606000,14768000
2025-12-16,00954,2030000,66000000,0,0,174000000,254196000
2025-12-16,2342,226000000,373000000,0,0,4000000,1805000
2025-12-16,6414,214126000,707000000,363000000,0,7000000,22122000
2025-12-16,1444,143000000,273000000,0,0,14000000,29300000
2025-12-16,3004,230000000,101001000,0,0,0,277098000
2025-12-16,2364,43000000,191250000,0,0,0,1784000
2025-12-16,2017,21000000,165000000,0,0,7000000,15436000
2025-12-16,00932,2000000,200043000,0,0,264000000,220532000
2025-12-16,6491,48000000,197000000,0,0,13181000,18784000
2025-12-16,5608,573000000,732000000,0,0,6001000,2122000
2025-12-16,00981T,0,11000000,0,0,537000000,682263000
2025-12-16,2348,56647000,208763000,0,0,8000000,12174000
2025-12-16,4968,184000000,313000000,0,0,11000000,38476000
2025-12-16,6625,20000000,179011000,0,0,15000000,14116000
2025-12-16,7780,18000000,177000000,0,0,0,0
2025-12-16,8213,76000000,240000000,0,0,12000000,7000000
2025-12-16,8404,73000000,237855000,0,0,20000000,14665000
2025-12-16,1708,87000000,257000000,0,0,18012000,8619000
2025-12-16,4956,882000000,1043000000,0,0,5078000,5838000
2025-12-16,00683L,0,0,0,0,0,162530000
2025-12-16,2038,54000000,216380000,0,0,3000000,5000000
2025-12-16,00893,31465000,66000000,0,0,510000000,640084000
2025-12-16,4938,4588829000,7793874000,2545831000,36271000,647350000,116606000
2025-12-16,6456,611000000,780000000,0,0,17000000,13259000
2025-12-16,6533,92483000,242004000,0,0,18000000,33929000
2025-12-16,3013,937000000,1010000000,0,0,30000000,122514000
2025-12-16,00882,104000000,1026000000,0,0,3348000000,2593443000
2025-12-16,6271,687000000,763000000,0,43000000,25820000,74678000
2025-12-16,5203,46040000,208000000,0,0,4130000,11166000
2025-12-16,6120,687000000,904901000,0,0,67000000,19000000
2025-12-16,3036,5761002000,10151420000,4400000000,464000000,351734000,67251000
